state,action,next_state,reward 
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'Post-bronchodilator Spirometry', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Urine Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'Post-bronchodilator Spirometry', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'ENT Endoscopy', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.8962962962962963
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'Post-bronchodilator Spirometry', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'ENT Endoscopy', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4444444444444444]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'Post-bronchodilator Spirometry', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'ENT Endoscopy', 'Urine Test', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4444444444444444]",0.6576175184267671
"['Registration', 0.16666666666666666, 0.06666666666666667, 0.03333333333333333, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.16666666666666666, 0.06666666666666667, 0.03333333333333333, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.9278612716763006
"['Registration', 'Payment', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.9384126984126984
"['Registration', 'Payment', 'Get Triage Number', 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0, 0.0, 0.6666666666666666]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0, 0.0, 0.6666666666666666]",0.8908107777471939
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.05555555555555555, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.05555555555555555, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",0.8107141327950577
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.8397345322200813
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Cardiac Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.8143866409762364
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 1.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",General Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 1.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",0.8338183931247515
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",In-depth Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",0.837451753983546
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",ENT Endoscopy,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 'In-depth Eye Examination', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",0.8655424045019422
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 'In-depth Eye Examination', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound', 'In-depth Eye Examination', 'ENT Endoscopy', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.5517484784536808
"['Registration', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.9250365476955074
"['Registration', 'Payment', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.16666666666666666, 0.06666666666666667, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.9384126984126984
"['Registration', 'Payment', 'Get Triage Number', 0.16666666666666666, 0.06666666666666667, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.16666666666666666, 0.06666666666666667, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333]",0.8996959965746093
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.05555555555555555, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.05555555555555555, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",0.8056408844848151
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",0.914074074074074
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.2222222222222222, 0.0]",Gynecological Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.2222222222222222, 0.0]",0.9034920634920635
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",Breast Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.9126941309600269
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",ENT Endoscopy,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.9111111111111111
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 0.0, 0.0, 0.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.8431268923754471
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.2222222222222222]",General Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.2222222222222222]",0.7745652506346148
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0]",Cardiac Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0]",0.8557421170137933
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Electrocardiogram (ECG),"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.8615334740190231
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0]",Urine Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0]",0.873015873015873
